model,prompt,story_id,groovist_raw,groovist
human,large,345,0.983498215675354,0.7545762685070891
human,large,733,0.4334615170955658,0.4082100846240419
human,large,6878,0.7432123422622681,0.6310820614932277
human,large,6111,0.5839534848928452,0.5255329646601771
human,large,3295,0.8058845220754544,0.6673137001882066
human,large,2400,0.2868594129880269,0.27924166253029836
human,large,5349,0.9044972062110901,0.7184805919775096
human,large,8551,0.32667914032936096,0.3155336880108141
human,large,7150,0.7925013701121012,0.659823723140079
human,large,2926,0.7169106503327688,0.6149920409986562
human,large,13683,0.44721457781270146,0.41960669687126706
human,large,10486,1.0895927747090657,0.7967294647513938
human,large,9334,1.3408982356389363,0.87188782330934
human,large,11260,0.28837694476048154,0.280640269643067
human,large,8061,0.6260365943113962,0.5553170674442851
claude45,original,7702,1.0026694536209106,0.7627129807093148
claude45,original,9418,1.0975580215454102,0.7996201436004716
claude45,original,13683,0.9068896770477295,0.7196360466436046
claude45,original,2722,0.7551890015602112,0.6382344402675747
claude45,original,10499,1.0927932262420654,0.7978953636738096
claude45,original,12358,0.7056312561035156,0.6079299971728898
claude45,original,733,0.7122687697410583,0.6120975480755183
claude45,original,11543,1.2211942672729492,0.8400061085723382
claude45,original,7195,0.9104555249214172,0.7213508197735696
claude45,original,721,1.0385210514068604,0.7773033720974624
claude45,original,10408,0.9749472737312317,0.7508702856634136
claude45,original,11541,1.0330528020858765,0.7751298249536333
claude45,original,948,1.3532564640045166,0.8748197296027811
claude45,original,7596,0.8686093688011169,0.700666897579713
claude45,original,3295,0.9941864609718323,0.7591417883594752
claude45,original,5201,0.7356252670288086,0.6264947732789993
claude45,original,345,0.97087562084198,0.7490888192572547
claude45,original,5265,1.1014878749847412,0.801032832228581
claude45,original,3761,1.1085138320922852,0.8035364271924254
claude45,original,6878,0.8668923377990723,0.6997917636651477
claude45,original,6847,1.2129199504852295,0.837553242010641
claude45,original,9334,1.6312270164489746,0.9262361223374593
claude45,original,515,1.5560638904571533,0.9147804827168381
claude45,original,1111,1.089583396911621,0.7967260397463651
claude45,original,2400,0.8413440585136414,0.6865203082002039
claude45,original,2702,1.2120420932769775,0.8372910048819316
claude45,original,723,0.7505850791931152,0.635497872627706
claude45,original,2926,0.9094569683074951,0.720871514013965
claude45,original,11260,0.7376559972763062,0.6277268814013297
claude45,original,9914,0.962198793888092,0.7452560396470046
claude45,original,10486,1.262257695198059,0.8516853386771045
claude45,original,5349,0.8965118527412415,0.7145951833938218
claude45,original,1214,0.9994463324546814,0.7613615317260656
claude45,original,1467,0.5852463841438293,0.5264681487224246
claude45,original,11678,1.2536635398864746,0.849307763731853
claude45,original,3230,1.3584426641464233,0.876031373121813
claude45,original,6215,0.5458658337593079,0.49741533123444165
claude45,original,7065,0.6445292234420776,0.5679755578146624
claude45,original,4797,0.9337778687477112,0.7323504050342714
claude45,original,13596,1.3426110744476318,0.8722979690508567
claude45,original,5540,1.3703707456588745,0.8787766587949378
claude45,original,8061,0.9608761668205261,0.7446674284869956
claude45,original,4173,1.1677331924438477,0.8235441285522253
claude45,original,11340,1.1284297704696655,0.8104811697546924
claude45,original,5062,1.174477458000183,0.8257022457267339
claude45,original,3891,1.1711418628692627,0.8246378791089741
claude45,original,5721,0.9089961647987366,0.7206500961584759
claude45,original,11457,0.6243005394935608,0.5541152146299628
claude45,original,5047,0.4880194664001465,0.45264309475149467
claude45,original,6921,0.9086845517158508,0.7205002815043191
claude45,original,12423,1.507218837738037,0.9064442548122433
claude45,original,7150,1.1602848768234253,0.8211326991295587
claude45,original,6729,1.14954674243927,0.8176038679250778
claude45,original,8551,0.9522629976272583,0.7408058438756867
claude45,original,1201,1.307192325592041,0.8635632663495157
claude45,original,11719,0.7827706336975098,0.6542941028178765
claude45,original,8154,0.7140803933143616,0.6132291665074436
claude45,original,4047,1.4805670976638794,0.9015741823793468
claude45,original,8085,1.2668601274490356,0.852944370165435
claude45,original,6111,0.7033510804176331,0.606490533394959
claude45,large,3761,1.1659671068191528,0.8229750190804062
claude45,large,1111,1.0594395399093628,0.7854492583737184
claude45,large,13596,0.8338748812675476,0.682551150876437
claude45,large,3891,1.3352172374725342,0.8705186870482873
claude45,large,4047,1.4031155109405518,0.8860232189714101
claude45,large,7150,0.9886075854301453,0.7567679690271805
claude45,large,1201,0.8583456873893738,0.6954043469470542
claude45,large,5201,0.7005979418754578,0.6047471773463671
claude45,large,8551,0.9027506709098816,0.7176345825246664
claude45,large,515,1.2009166479110718,0.8339339893812666
claude45,large,10499,1.1480475664138794,0.817106245640826
claude45,large,2926,0.93018639087677,0.7306807857580961
claude45,large,9914,1.2178832292556763,0.8390286579555596
claude45,large,11340,1.1662930250167847,0.8230801686250482
claude45,large,948,1.4422149658203125,0.8941427278971755
claude45,large,12423,1.4209342002868652,0.8897936495770112
claude45,large,7195,1.2122305631637573,0.8373473378907605
claude45,large,6847,1.0869855880737305,0.7957752825302182
claude45,large,8154,0.626654326915741,0.5557441589305548
claude45,large,1467,0.6668809056282043,0.5829244033898975
claude45,large,11543,1.2401725053787231,0.8455047879199137
claude45,large,4797,0.9546098113059998,0.7418629022633398
claude45,large,733,0.9370630979537964,0.7338699824062108
claude45,large,8061,0.7247558832168579,0.6198465659841269
claude45,large,721,1.0243698358535767,0.7716404152012826
claude45,large,5265,1.067275881767273,0.7884326973555179
claude45,large,11719,0.8238613605499268,0.6771660641928514
claude45,large,11457,0.43873170018196106,0.41259259939600074
claude45,large,8085,1.5478392839431763,0.9134282757033733
claude45,large,345,0.9710611701011658,0.7491702391897389
claude45,large,10408,1.059964895248413,0.785650422934037
claude45,large,5062,1.0221638679504395,0.7707464240931161
claude45,large,4173,1.0737318992614746,0.7908630810076285
claude45,large,6878,0.6464042663574219,0.5692443662057449
claude45,large,10486,1.1416374444961548,0.8149647351289828
claude45,large,11678,0.8374163508415222,0.6844381652660775
claude45,large,5047,0.5714470148086548,0.5164211800136419
claude45,large,2722,0.6666960120201111,0.5828023236326126
claude45,large,9334,1.6079462766647339,0.922855962822929
claude45,large,3230,1.4311667680740356,0.8919054569992646
claude45,large,5349,0.74430251121521,0.6317376035152336
claude45,large,12358,0.4725097715854645,0.44022493150671027
claude45,large,13683,0.8276017904281616,0.6791861792884483
claude45,large,11541,1.040802240371704,0.778204665759961
claude45,large,7702,0.895516037940979,0.7141075308585023
claude45,large,6215,1.1543004512786865,0.8191737227884224
claude45,large,6921,0.6712106466293335,0.5857756804860969
claude45,large,5540,1.0752285718917847,0.7914229750259524
claude45,large,2400,0.842098593711853,0.6869190167052021
claude45,large,1214,1.1028474569320679,0.8015195032086901
claude45,large,6729,0.899000883102417,0.715811034586409
claude45,large,3295,0.7894220948219299,0.6580815295136444
claude45,large,7596,0.736767590045929,0.627188242833167
claude45,large,9418,0.8638772368431091,0.6982499348148087
claude45,large,723,0.9997583031654358,0.7614926308005431
claude45,large,11260,0.6838421821594238,0.5940115402907853
claude45,large,5721,0.8977336287498474,0.7151925421969486
claude45,large,6111,0.7557953596115112,0.6385936634265797
claude45,large,7065,1.0758988857269287,0.7916733047344885
claude45,large,2702,1.1572457551956177,0.8201402587350922
gpt4o,original,13683,0.3870198726654053,0.36878824639076774
gpt4o,original,7195,0.4478543996810913,0.4201337238792888
gpt4o,original,948,0.9288777112960815,0.7300702193994113
gpt4o,original,5540,0.661456823348999,0.5793321059298238
gpt4o,original,8085,0.8477649688720703,0.6899000338742769
gpt4o,original,11543,0.6829258799552917,0.5934182322856644
gpt4o,original,11719,0.7464581727981567,0.6330311933136599
gpt4o,original,3230,0.8945308923721313,0.713624420132525
gpt4o,original,5349,0.9583554267883301,0.7435424039484121
gpt4o,original,5265,0.6956773996353149,0.6016168821182201
gpt4o,original,1214,0.5689826011657715,0.5146117036905529
gpt4o,original,6729,0.524839460849762,0.48142647713845166
gpt4o,original,11260,0.3215733766555786,0.3109288833566121
gpt4o,original,5047,0.140699565410614,0.13977841214145623
gpt4o,original,13596,0.7986485958099365,0.66328058264282
gpt4o,original,2400,0.45266687870025635,0.42408871387069885
gpt4o,original,8154,0.3757003843784332,0.3589676860752256
gpt4o,original,4797,1.0317384004592896,0.7746046155238074
gpt4o,original,9418,0.4821341633796692,0.447951161713898
gpt4o,original,12358,0.36832550168037415,0.35252617842567946
gpt4o,original,1467,0.3975910544395447,0.37788589071019446
gpt4o,original,3891,0.7389787435531616,0.6285277459191018
gpt4o,original,6111,0.5218964219093323,0.47916234920083045
gpt4o,original,12423,0.6706865429878235,0.5854313084837556
gpt4o,original,4047,0.5266139507293701,0.48278852591115373
gpt4o,original,721,0.7641057372093201,0.6434889617065523
gpt4o,original,6878,0.4499882161617279,0.4218893188723053
gpt4o,original,11340,0.852120041847229,0.6921754064686956
gpt4o,original,2926,0.7495703101158142,0.6348925355356627
gpt4o,original,723,0.8023877739906311,0.6653695519055332
gpt4o,original,4173,0.7628272175788879,0.6427392325801029
gpt4o,original,7596,0.5051645636558533,0.4661691100871894
gpt4o,original,515,0.4411848187446594,0.41462605485979803
gpt4o,original,11457,0.39218568801879883,0.3732429599470063
gpt4o,original,733,0.807613730430603,0.6682717724670556
gpt4o,original,6847,0.653035044670105,0.5737095931719433
gpt4o,original,8061,0.8786139488220215,0.7057242678175991
gpt4o,original,1201,0.7094045877456665,0.6103033296251708
gpt4o,original,9914,0.7243155837059021,0.6195753598454153
gpt4o,original,7702,0.4947258532047272,0.45795922099390945
gpt4o,original,5721,0.5772764682769775,0.5206830931011235
gpt4o,original,5201,0.5422073006629944,0.49465699240969074
gpt4o,original,7065,0.5227333903312683,0.47980689391372616
gpt4o,original,5062,0.9385622143745422,0.7345609662573047
gpt4o,original,11541,0.4348146915435791,0.4093371489525077
gpt4o,original,3295,0.34209486842155457,0.3293463216565658
gpt4o,original,345,0.9383332133293152,0.7344555118160725
gpt4o,original,6921,0.5085603594779968,0.46882274222141335
gpt4o,original,2702,1.0154192447662354,0.767994179129189
gpt4o,original,8551,0.48537924885749817,0.450541313310878
gpt4o,original,1111,0.9697489738464355,0.7485939548277918
gpt4o,original,9334,1.3706436157226562,0.8788387904839643
gpt4o,original,6215,0.8598425388336182,0.6961765358227078
gpt4o,original,3761,0.7421964406967163,0.6304703655677775
gpt4o,original,10499,0.7010414600372314,0.6050284169721605
gpt4o,original,7150,0.8586000204086304,0.6955356645439732
gpt4o,original,10408,0.4256301522254944,0.40166290649622594
gpt4o,original,10486,1.000789761543274,0.7619256360930804
gpt4o,original,2722,0.7217534780502319,0.6179942725933286
gpt4o,original,11678,0.4702959954738617,0.4384384426353759
gpt4o,large,733,0.6044818758964539,0.5402310910230548
gpt4o,large,6111,0.6979036927223206,0.6030354819079926
gpt4o,large,9418,0.5842752456665039,0.5257658205847057
gpt4o,large,7195,0.38153770565986633,0.364042132300625
gpt4o,large,5349,0.7023249268531799,0.6058414269381371
gpt4o,large,721,0.6264753937721252,0.555620477271589
gpt4o,large,5540,0.7825199365615845,0.6541507058012658
gpt4o,large,6921,0.36565494537353516,0.3501853064920932
gpt4o,large,11678,0.4770081639289856,0.44384435248526904
gpt4o,large,7596,0.38315775990486145,0.36544665657245234
gpt4o,large,6729,0.5877414345741272,0.5282692796002938
gpt4o,large,13596,0.814782440662384,0.6722200463227883
gpt4o,large,5265,0.8977023363113403,0.7151772555102788
gpt4o,large,5721,0.5182622671127319,0.4763577123249085
gpt4o,large,11457,0.5932928323745728,0.5322597140506772
gpt4o,large,1467,0.4164994955062866,0.3939773540714985
gpt4o,large,9914,0.7948985695838928,0.6611751201084052
gpt4o,large,5062,1.1583367586135864,0.8204971010405804
gpt4o,large,6847,0.6322283148765564,0.5595846753724617
gpt4o,large,723,0.961927056312561,0.7451352024365192
gpt4o,large,8154,0.34611526131629944,0.33292586758748205
gpt4o,large,3230,0.9716556668281555,0.7494309548855359
gpt4o,large,11260,0.43349316716194153,0.4082364603258511
gpt4o,large,9334,1.1910074949264526,0.8308910703913445
gpt4o,large,3295,0.27530503273010254,0.268554238549154
gpt4o,large,2400,0.3989311158657074,0.37903401229977185
gpt4o,large,5047,0.12274341285228729,0.12213068990240009
gpt4o,large,4797,0.6720176339149475,0.586305513110062
gpt4o,large,11541,0.7090111374855042,0.6100563685555247
gpt4o,large,7065,0.7006641030311584,0.6047891404215043
gpt4o,large,948,0.8411712646484375,0.6864289429972649
gpt4o,large,8061,0.5949284434318542,0.5334309351617098
gpt4o,large,3761,0.7805866599082947,0.6530433045424899
gpt4o,large,6878,0.7437500953674316,0.6314055367822855
gpt4o,large,11543,0.6702062487602234,0.5851155366446477
gpt4o,large,345,0.8758945465087891,0.7043566336457836
gpt4o,large,2926,0.4491155743598938,0.42117173510383643
gpt4o,large,1201,0.8055024743080139,0.6671017271541102
gpt4o,large,13683,0.489197701215744,0.45357942622076775
gpt4o,large,8551,0.7364290356636047,0.6269828203155551
gpt4o,large,4173,0.8603189587593079,0.6964219718015086
gpt4o,large,5201,0.4068087935447693,0.3857597079396138
gpt4o,large,11340,0.8162285685539246,0.6730119278925194
gpt4o,large,8085,1.0332934856414795,0.7752258815898847
gpt4o,large,10499,0.9420353770256042,0.7361560046991349
gpt4o,large,7150,0.8342416286468506,0.6827469903945992
gpt4o,large,10486,0.9566271305084229,0.742768611837939
gpt4o,large,3891,0.6905045509338379,0.5983060350694058
gpt4o,large,515,0.6129315495491028,0.5461873995618981
gpt4o,large,2722,0.5012800097465515,0.4631232223718387
gpt4o,large,1111,0.7035518884658813,0.6066174626045971
gpt4o,large,11719,0.7108306884765625,0.6111974715707958
gpt4o,large,12423,0.646369218826294,0.5692206749741144
gpt4o,large,6215,0.5931208729743958,0.5321364595379962
gpt4o,large,12358,0.2731342911720276,0.2665388821554407
gpt4o,large,10408,0.5995010137557983,0.5366944043356882
gpt4o,large,4047,0.6046102643013,0.5403220030131297
gpt4o,large,2702,1.1694457530975342,0.8240944112338271
gpt4o,large,7702,0.48778900504112244,0.45245983253167876
gpt4o,large,1214,0.6033225655555725,0.5394096108568947
internvl3,original,3761,0.8065581917762756,0.6676872117003305
internvl3,original,948,0.9139527678489685,0.7230240548602461
internvl3,original,9914,0.9063240885734558,0.7193632518851986
internvl3,original,6111,0.7666093707084656,0.6449535329708755
internvl3,original,4047,0.8925755023956299,0.7126634920219609
internvl3,original,5047,0.2782643139362335,0.2712979038383673
internvl3,original,13683,0.7562828063964844,0.6388822386519177
internvl3,original,5265,0.2811910808086395,0.27400709429551806
internvl3,original,11678,0.6157495379447937,0.5481616798170794
internvl3,original,6215,0.4115667939186096,0.38980221734162834
internvl3,original,3295,0.6072100400924683,0.5421601935304577
internvl3,original,7195,0.44585493206977844,0.4184858048586241
internvl3,original,8154,0.5103794932365417,0.47024082892417657
internvl3,original,1467,0.542576789855957,0.49493602192885916
internvl3,original,7596,0.6521334648132324,0.5731044488970957
internvl3,original,7065,0.5239385366439819,0.48073406131146285
internvl3,original,6729,0.5912598967552185,0.5308011336648065
internvl3,original,8061,0.9250445365905762,0.7282751217266384
internvl3,original,13596,0.8290499448776245,0.6799655418734218
internvl3,original,4173,0.8992653489112854,0.7159399675551769
internvl3,original,12358,0.5069108605384827,0.4675347996844135
internvl3,original,11457,0.6499433517456055,0.5716318296163372
internvl3,original,3891,0.646456241607666,0.5692794984006847
internvl3,original,2926,0.333982914686203,0.3220950496769598
internvl3,original,11340,1.2755134105682373,0.8552849342336208
internvl3,original,5062,1.0455636978149414,0.7800756258902273
internvl3,original,1201,0.8504464626312256,0.6913026402175934
internvl3,original,11543,0.7673149108886719,0.645365405600784
internvl3,original,10486,0.883804440498352,0.708320119960827
internvl3,original,10408,0.382559597492218,0.36492826624652375
internvl3,original,9334,1.2251043319702148,0.8411534173348478
internvl3,original,515,0.8408598303794861,0.6862642165794879
internvl3,original,2400,0.39935624599456787,0.3793980066753456
internvl3,original,10499,0.7966840267181396,0.662178874124278
internvl3,original,8551,0.273495614528656,0.2668745036884082
internvl3,original,721,0.5836777091026306,0.5253333250496011
internvl3,original,7150,0.6045567393302917,0.5402841034471888
internvl3,original,345,0.6949761509895325,0.601169256649661
internvl3,original,6878,0.954918384552002,0.7420016172042012
internvl3,original,733,0.7691026926040649,0.646407379166369
internvl3,original,5349,0.9256587624549866,0.7285634426096178
internvl3,original,12423,1.1745085716247559,0.8257121463193566
internvl3,original,5540,0.9468777775764465,0.7383662877101281
internvl3,original,2702,0.7207544445991516,0.6173764056582149
internvl3,original,9418,0.6367347836494446,0.5626722041269314
internvl3,original,8085,1.008650302886963,0.7652031947768002
internvl3,original,11719,0.675176739692688,0.5883748234886609
internvl3,original,1111,0.7149828672409058,0.6137919534920564
internvl3,original,723,1.1999741792678833,0.8336467310030091
internvl3,original,5721,0.8497210144996643,0.6909236932925782
internvl3,original,6921,0.33155691623687744,0.31991904090410594
internvl3,original,5201,0.7330281734466553,0.6249144600425764
internvl3,original,11260,0.3204711079597473,0.3099328374699276
internvl3,original,6847,0.7635366320610046,0.6431553883819541
internvl3,original,11541,1.1447887420654297,0.8160203287424971
internvl3,original,7702,0.6797071695327759,0.5913289919627983
internvl3,original,1214,1.074600100517273,0.7911880300738117
internvl3,original,3230,0.4255431592464447,0.4015899458141369
internvl3,original,2722,0.7040917277336121,0.6069585375295853
internvl3,original,4797,0.6672390103340149,0.5831607744565945
internvl3,large,7195,0.2984601855278015,0.28990284005002215
internvl3,large,12358,0.379398912191391,0.3621853431319962
internvl3,large,723,1.1292792558670044,0.810772444805956
internvl3,large,7065,0.49186402559280396,0.4556946331071578
internvl3,large,10499,0.8385401964187622,0.685035079687241
internvl3,large,515,0.8272368311882019,0.6789895247702108
internvl3,large,5721,0.60701584815979,0.5420230674877258
internvl3,large,5062,0.9179753065109253,0.7249381786436414
internvl3,large,8061,0.9299724102020264,0.7305810325745467
internvl3,large,6215,0.8027271032333374,0.6655586117527851
internvl3,large,5349,0.8764427304267883,0.7046327468685287
internvl3,large,345,0.7290096879005432,0.622459113091307
internvl3,large,733,0.6566858887672424,0.5761536585824896
internvl3,large,11340,1.160628318786621,0.8212445407441356
internvl3,large,11719,0.6221910715103149,0.5526517369691604
internvl3,large,4173,0.6254802942276001,0.5549321986815984
internvl3,large,6847,0.8764840960502625,0.7046535735505906
internvl3,large,8551,0.4722590744495392,0.44002279666790756
internvl3,large,5047,0.18878081440925598,0.18656972619855544
internvl3,large,11543,0.5967065691947937,0.5347018909444085
internvl3,large,4797,0.7150588631629944,0.6138393164583654
internvl3,large,2926,0.5163333415985107,0.47486512253753393
internvl3,large,9334,1.3762092590332031,0.8800995868198301
internvl3,large,7150,0.611152172088623,0.5449376338920918
internvl3,large,6729,0.41422122716903687,0.3920509885973418
internvl3,large,11541,0.7713625431060791,0.6477210468642814
internvl3,large,1201,0.9604899883270264,0.7444953479134958
internvl3,large,7702,0.5801247954368591,0.5227561276947787
internvl3,large,3891,0.8172164559364319,0.6735519973238924
internvl3,large,5540,0.9072902202606201,0.7198291024659388
internvl3,large,1214,0.5528908967971802,0.5026837425751837
internvl3,large,3230,0.5941469073295593,0.532871550943041
internvl3,large,6111,0.7461064457893372,0.6328203664057818
internvl3,large,2722,0.6929688453674316,0.5998858532641732
internvl3,large,2702,0.9137254953384399,0.722915574363273
internvl3,large,11457,0.5706109404563904,0.5158078143408107
internvl3,large,9418,0.7056406736373901,0.6079359341511382
internvl3,large,10408,0.6972005367279053,0.6025878401124254
internvl3,large,12423,1.181821584701538,0.8280251349838822
internvl3,large,6878,0.6110108494758606,0.5448382703704338
internvl3,large,10486,0.9776381850242615,0.7520416748748282
internvl3,large,13596,0.651755690574646,0.5728506991938178
internvl3,large,13683,0.42624396085739136,0.40217756053500997
internvl3,large,7596,0.7266355752944946,0.6210027135965203
internvl3,large,11260,0.33460891246795654,0.3226559900043713
internvl3,large,9914,0.868809700012207,0.7007688650536371
internvl3,large,6921,1.146032452583313,0.8164354443752861
internvl3,large,8085,1.0613572597503662,0.7861827725117394
internvl3,large,1111,0.5955885648727417,0.5339030536801677
internvl3,large,5265,0.5444202423095703,0.4963266288460973
internvl3,large,2400,0.40906524658203125,0.38767870331036713
internvl3,large,8154,0.4458461403846741,0.4184785528378936
internvl3,large,11678,0.6919280290603638,0.5992191722587368
internvl3,large,3295,0.4334883391857147,0.40823243695776484
internvl3,large,5201,0.6662687659263611,0.5825201250766147
internvl3,large,1467,0.2617935240268707,0.2559723096866818
internvl3,large,3761,0.5802292227745056,0.5228320136164994
internvl3,large,721,0.8523721694946289,0.6923067151291247
internvl3,large,4047,0.5679258108139038,0.5138343555998433
internvl3,large,948,0.9770402908325195,0.7517818129028259
llama4scout,original,5349,0.6116703748703003,0.5453018498345775
llama4scout,original,6878,0.12068725377321243,0.12010469438457805
llama4scout,original,9418,0.5245411396026611,0.4811972653276767
llama4scout,original,12358,0.3406105041503906,0.3280223186000699
llama4scout,original,11340,0.5563668608665466,0.505276820642576
llama4scout,original,345,0.5563434362411499,0.5052593762268626
llama4scout,original,11541,0.5384427309036255,0.4918082670796406
llama4scout,original,8061,0.7858368754386902,0.6560441675931422
llama4scout,original,3761,0.13577567040920258,0.13494743432372436
llama4scout,original,2400,0.37825775146484375,0.3611934683185642
llama4scout,original,4047,0.893365740776062,0.7130521578543605
llama4scout,original,10499,0.4240895211696625,0.40037003118298736
llama4scout,original,9914,0.6683152914047241,0.5838705918523953
llama4scout,original,5265,0.016300233080983162,0.016298789590134283
llama4scout,original,5201,0.758534848690033,0.6402131465363077
llama4scout,original,7702,0.20077358186244965,0.19811865200095238
llama4scout,original,5540,0.06693538278341293,0.06683559706308939
llama4scout,original,6111,-0.060105517506599426,-0.060033241417308245
llama4scout,original,1467,0.6172112822532654,0.5491833780157943
llama4scout,original,7596,0.44369369745254517,0.41670145698899963
llama4scout,original,6847,0.1657300591468811,0.16422920729060464
llama4scout,original,8085,0.34875231981277466,0.33526857329001464
llama4scout,original,1214,1.1137402057647705,0.8053805228272783
llama4scout,original,13596,0.34905773401260376,0.33553962963829836
llama4scout,original,7150,-0.13463535904884338,-0.13382771713782732
llama4scout,original,1111,0.3995329439640045,0.37954926009448897
llama4scout,original,948,0.5986549854278564,0.5360917932779161
llama4scout,original,2702,0.2458636462688446,0.2410265076479017
llama4scout,original,6215,0.5003713369369507,0.4624091442335141
llama4scout,original,11260,0.19832094013690948,0.1957611380944302
llama4scout,original,11719,0.8901293873786926,0.7114576328161197
llama4scout,original,733,0.4192369282245636,0.39628739041925515
llama4scout,original,4173,0.7383880615234375,0.6281702784566091
llama4scout,original,2722,0.544018566608429,0.496023841638297
llama4scout,original,7065,0.20693136751651764,0.20402745514932805
